# k[h/Mpc]   P_delta,delta   P_delta,theta   P_theta,theta 
0.042263753610289174   14939.35390174443    14519.200631984259   14168.861820733624
0.04245369956731877   14872.478981529153    14450.822259932116   14099.510437303696
0.042644499198324456   14806.04163770939    14382.876591507029   14030.589467051144
0.04283615633997263   14740.047620523115    14315.369171190743   13962.103935499386
0.043028674846172746   14674.331882312597    14248.138702944796   13893.89966669472
0.04322205858815487   14608.416030232862    14180.717766286809   13825.51817703851
0.043416311454547565   14542.935499184654    14113.724323712588   13757.558709340103
0.043611437351456034   14477.896771790693    14047.163022937908   13690.027160312275
0.04380744020254067   14413.306325387872    13981.04055033563   13622.928870099233
0.04400432394909601   14349.173995652627    13915.36830991127   13556.275605773504
0.044202092550129905   14285.515979743832    13850.159312990176   13490.080478759912
0.044400749982443206   14222.343765855003    13785.427037670179   13424.355531204614
0.044600300240709684   14159.672007953732    13721.185029937185   13359.113853217072
0.04480074733755644   14097.51182337073    13657.443728412672   13294.367307670529
0.0450020953036443   14035.873988188858    13594.215644771188   13230.126936812205
0.045204348187749314   13974.77086572023    13531.513247956193   13166.406010968865
0.04540751005684387   13914.217908448209    13469.348192851368   13103.215973888851
0.04561158499617853   13854.226017112025    13407.732111152684   13040.567193542669
0.04581657710936422   13794.80364246203    13346.676825990431   12978.471628816184
0.046022490518454716   13735.964931995813    13286.194195417256   12916.940161746475
0.04622932936402952   13677.723082686798    13226.295611851328   12855.986043698129
0.046437097805277154   13619.715927367924    13166.631227918815   12795.269972903483
0.04664580002007876   13561.711766405351    13106.973911916533   12734.569844298274
0.04685544020509216   13504.306401324871    13047.899294131017   12674.439940951326
0.04706602257583618   13447.510588125286    12989.418855987124   12614.894660828333
0.047277551366775555   13391.33544293769    12931.54258984559   12555.938185064051
0.047490030831405704   13335.790706521906    12874.279593319225   12497.584571189038
0.047703465242338795   13280.88602230123    12817.638361246958   12439.839579460522
0.04791785889138928   13226.63063519529    12761.630211724996   12382.712891428064
0.04813321608966035   13173.032402867353    12706.258471465908   12326.210423118786
0.048349541167630565   13120.084600806531    12651.524396126495   12270.328761995599
0.04856683847524094   13067.77773051203    12597.409828476424   12215.056664810489
0.04878511238198244   13016.099697393112    12543.908418775281   12160.38433532158
0.049004367276983825   12965.042381512538    12491.007355883969   12106.301218823579
0.04922460756909993   12914.588977006795    12438.697177115862   12052.796057959726
0.049445837687000276   12864.731476120354    12386.968647099086   11999.860587521178
0.04966806207925817   12815.461524042215    12335.81231444405   11947.487170652763
0.049891285214440216   12766.772365463126    12285.217796041134   11895.664589099033
0.05011551158119583   12718.087439904919    12234.634360877282   11843.864346530365
0.05034074568834805   12669.369991600473    12184.023055051739   11792.042532336065
0.05056699206498378   12621.17642183231    12133.90953439624   11740.705857383246
0.05079425526054503   12573.484826258535    12084.287161865845   11689.846962255206
0.051022539844920355   12526.294868984582    12035.147108063707   11639.458187603323
0.05125185040853677   12479.597964245264    11986.478332989002   11589.526475198538
0.05148219156245201   12433.379907694483    11938.273459077878   11540.046985169181
0.05171356793844732   12387.634912800444    11890.526014554633   11491.011045439616
0.05194598418912053   12342.352738643394    11843.22386186765   11442.408244974598
0.052179444987979655   12297.528467337797    11796.360391479328   11394.233428172827
0.052413955029536836   12253.149735954237    11749.9326397577   11346.479849886704
0.052649519029402854   12209.215459642211    11703.92646316504   11299.141476766064
0.052886141724381594   12165.71956956409    11658.345313210544   11252.215960012232
0.05312382787256582   12122.660728326504    11613.183248523346   11205.702340963559
0.053362582253432496   12080.032922660072    11568.436950611405   11159.593854191831
0.053602409667938986   12037.836411117343    11524.111649844046   11113.894197786834
0.053843314938619595   11996.06593422735    11480.201050027528   11068.594904244756
0.054085302909682546   11954.014203071378    11436.015091066556   11023.044392829419
0.05432837844710737   11911.780164981483    11391.655644206465   10977.329341229128
0.054572546438742785   11869.934640470283    11347.665700388892   10931.968711763297
0.05481781179440494   11828.474403350614    11304.043024364124   10886.963554658343
0.05506417944597618   11787.392120469454    11260.783953705117   10842.307483308628
0.055311654347504215   11746.695994644222    11217.885972997656   10798.003931893805
0.055560241475301815   11706.37791438137    11175.348912083864   10754.051165336017
0.055809945828046485   11666.438933629559    11133.166946205665   10710.437485202723
0.056060772426881615   11626.860872305826    11091.344942330861   10667.167720194808
0.05631272631551695   11587.659074730318    11049.874314564024   10624.244071475521
0.056565812560330254   11548.834411311396    11008.754194143215   10581.660700955901
0.05682003625046905   11510.367217045152    10967.984851669728   10539.415346626089
0.05707540249795305   11472.256075401407    10927.554353155538   10497.495992489032
0.05733191643777688   11434.49189424495    10887.45261006017   10455.899745858907
0.057589583228013407   11397.056597014163    10847.663275590678   10414.603789059694
0.05784840804991738   11359.935069484403    10808.176705139045   10373.603557665221
0.05810839610802969   11323.110325438161    10768.973972013322   10332.879784540692
0.05836955263028207   11285.765887392607    10729.28209520003   10291.68561202168
0.05863188286810186   11248.019516323364    10689.201085795838   10250.124731125255
0.05889539209651817   11210.4990243459    10649.324437770558   10208.763634867886
0.059160085614267596   11173.18608823653    10609.641763531421   10167.583424316696
0.05942596874390081   11136.0660646271    10570.141441809481   10126.575512218806
0.05969304683188963   11099.128748469117    10530.80956180214   10085.723090221152
0.05996132524873455   11062.361044185864    10491.625327262624   10045.020834704943
0.06023080938907263   11025.747048628244    10452.58598254907   10004.456481258581
0.06050150467178612   10989.27789574658    10413.68019171642   9964.01684377163
0.06077341654011129   10952.940574271126    10374.901905722607   9923.697624118582
0.06104655046174799   10916.72617428944    10336.227197063308   9883.48326534176
0.06132091192896952   10880.60942949512    10297.659978611495   9843.363023278542
0.06159650645873321   10844.591488913391    10259.17228764888   9803.326324067724
0.06187333959279093   10808.652159341429    10220.760798702944   9763.361513660997
0.062151416897801154   10772.784457924348    10182.405549871348   9723.456633394773
0.062430743965440495   10736.95983975005    10144.094747054593   9683.592661115246
0.06271132641251623   10701.178397473594    10105.816112307015   9643.771093827816
0.06299316988107924   10664.610396947299    10066.795989077325   9603.245766546928
0.06327628003853748   10627.24403114697    10027.00776101026   9561.985111821949
0.06356066257776992   10589.827787508144    9987.177075258867   9520.688814210338
0.06384632321724104   10552.369050028225    9947.287417925367   9479.334789620509
0.06413326770111583   10514.8404132447    9907.333269713761   9437.912934630878
0.06442150179937522   10477.246778676237    9867.300328922182   9396.418645045045
0.06471103130793224   10439.558903378911    9827.17758182843   9354.84108569419
0.06500186204874853   10401.775335292406    9786.959834078361   9313.17398594459
0.06529399986995107   10363.889589789647    9746.63342311587   9271.400271657581
0.06558745064595038   10325.877818480662    9706.192866764788   9229.517119934217
0.06588222027755827   10287.740524279145    9665.615610049044   9187.512361400137
0.06617831469210655   10249.45252260449    9624.910086647164   9145.386558098382
0.0664757398435662   10211.011601800907    9584.053624030908   9103.114819719362
0.06677450171266715   10172.401450959818    9543.032447025756   9060.693709814668
0.06707460630701852   10133.623253786123    9501.844964199086   9018.117099742933
0.06737605966122942   10094.650110337865    9460.488228326245   8975.380767680717
0.06767886783703034   10055.478325755448    9418.93303231271   8932.476363439657
0.06798303692339493   10015.374864018642    9376.504817810006   8888.75842663323
0.06828857303666253   9974.011574733506    9332.890821576344   8843.917099921968
0.06859548232066132   9932.391717691697    9289.030091356954   8798.837557460887
0.06890377094683123   9890.502262505157    9244.919671994172   8753.508268193083
0.06921344511434892   9848.328982661424    9200.527080889353   8707.9292759516
0.06952451105025186   9805.873185663677    9155.857390395706   8662.08998152912
0.06983697500956366   9763.11928922516    9110.900965686773   8615.986311277631
0.07015084327541994   9720.068431271588    9065.655204015206   8569.619809356407
0.07046612215919458   9676.705146188278    9020.136377846275   8522.995483789813
0.07078281800062663   9633.023697358667    8974.32316431444   8476.097924441012
0.07110093716794788   9589.024465223383    8928.218196139007   8428.93624218059
0.07142048605801084   9544.738129832722    8881.832927720381   8381.509045351124
0.07174147109641738   9500.14347535646    8835.153500318846   8333.812788347252
0.07206389873764792   9455.238153059792    8788.185366113194   8285.865118022342
0.07238777546519146   9410.021469266849    8740.931255301806   8237.655188261957
0.07271310779167528   9364.524110977152    8693.404794698303   8189.206432981338
0.07303990225899676   9318.688166325239    8645.605112445422   8140.492386625714
0.07336816543845441   9272.033422523278    8597.023650820238   8091.064668673178
0.0736979039308801   9223.70067208949    8546.908436559515   8040.222210000213
0.07402912436677184   9175.042599903547    8496.459217172718   7989.073917417877
0.07436183340642707   9126.063541258813    8445.710206705477   7937.659908651799
0.07469603774007658   9076.732670963363    8394.661614451417   7885.977042491737
0.07503174408801909   9027.085248447158    8343.315125198793   7834.017213196858
0.07536895920075634   8977.126489873515    8291.697872597386   7781.813836009611
0.07570768985912886   8926.893829141587    8239.798247511319   7729.366429426123
0.07604794287445228   8876.363205469692    8187.657020353487   7676.685020961551
0.07638972508865446   8825.551702810315    8135.282584300707   7623.79893993928
0.07673304337441256   8774.495109370135    8082.656370764806   7570.7079268122225
0.07707790463529196   8723.186433218481    8029.816273349195   7517.424026275297
0.07742431580588464   8671.63051075925    7976.774341157892   7463.972549962443
0.07777228385194869   8619.850733053276    7923.523638731782   7410.355716786497
0.07812181577054843   8567.868385226016    7870.095769244357   7356.594419360893
0.078472918590195   8515.688711432684    7816.503738317242   7302.691915637671
0.07882559937098789   8463.300184296673    7762.754816639112   7248.686135193621
0.07917986520475669   8410.536814639934    7708.658416748254   7194.370797470312
0.07953572321520384   8355.88817040847    7652.840348392357   7138.487553509722
0.07989318055804784   8301.057390393924    7596.892782039181   7082.484146362156
0.0802522444211671   8246.073726502102    7540.856069664527   7026.405128751505
0.08061292202474467   8191.002983724127    7484.687316015896   6970.254066981107
0.08097522062141284   8135.842760239288    7428.445164394944   6914.080506911064
0.0813391474963998   8080.612228996185    7372.178911297439   6857.875297073305
0.0817047099676756   8025.304985699078    7315.871520532089   6801.6587899654305
0.08207191538609948   7969.94861966372    7259.5445309220895   6745.482861368865
0.0824407711355676   7914.589596354284    7203.23219757428   6689.328798638991
0.08281128463316155   7859.253486790365    7146.9717986323185   6633.230957069285
0.08318346332929755   7803.928764194376    7090.751367238557   6577.213220917164
0.08355731470787617   7748.666899325868    7034.608716902302   6521.318778005241
0.08393284628643291   7693.482824561183    6978.563691584099   6465.542914108377
0.08431006561628929   7638.380576550928    6922.668290728889   6409.894992872507
0.08468898028270475   7583.404462289308    6866.909792397884   6354.433239313396
0.08506959790502931   7528.606158721605    6811.292904271809   6299.16426643112
0.08545192613685618   7473.966444990735    6755.898578384337   6244.137162952823
0.08583597266617651   7417.61538823621    6698.990984153202   6187.755255255495
0.08622174521553351   7361.27673620297    6642.130258253004   6131.435479529957
0.08660925154217773   7305.165157032604    6585.515565552614   6075.380826404989
0.08699849943822323   7249.250586064597    6529.130873430458   6019.570671251748
0.08738949673080405   7193.57805007955    6473.009164237682   5964.052524915304
0.08778225128223177   7138.224807839702    6417.1822258686725   5908.813743292551
0.08817677099015357   7083.189715365795    6361.67266543975   5853.940889732247
0.08857306378771096   7028.461819318853    6306.480585067511   5799.400142621767
0.08897113764369943   6974.073117509019    6251.678371596548   5745.211148175984
0.08937100056272855   6920.109487366229    6197.249479878841   5691.4470640752315
0.08977266058538323   6866.522794925    6143.227606409509   5638.098403318206
0.09017612578838465   6813.379482305406    6089.68036618273   5585.18456026756
0.09058140428475368   6760.697971681898    6036.552232522901   5532.73232933757
0.09098850422397341   6708.43848707993    5983.922062249259   5480.777109887515
0.0913974337921531   6656.726705324448    5931.796974433636   5429.323338594418
0.09180820121219281   6605.534122462179    5880.186559658479   5378.389680472269
0.09222081474394887   6554.851924627179    5829.121368424067   5327.985437961401
0.09263528268439979   6503.246290896006    5777.224214019596   5276.921617445839
0.09305161336781324   6451.571253498854    5725.312674242089   5225.896076221427
0.09346981516591353   6400.426572827453    5673.989992389058   5175.406219054768
0.09388989648805003   6349.908590576917    5623.215708937045   5125.541848666849
0.0943118657813663   6299.98850023732    5573.080304308902   5076.2348322946755
0.09473573153096994   6250.707409141152    5523.560626596768   5027.556837648174
0.09516150226010274   6202.159186598201    5474.73240301427   4979.536205048205
0.09558918653031301   6154.2586508785735    5426.54212056935   4932.156963671125
0.09601879294162696   6107.1054954456495    5379.045046497455   4885.446653954904
0.09645033013272201   6060.635826521777    5332.24951522571   4839.4176675060735
0.0968838067811003   6015.004308151892    5286.180508459845   4794.113315450933
0.09731923160326328   5970.070611976086    5240.870578609006   4749.5302999924
0.09775661335488695   5925.879424579748    5196.331704409537   4705.653304509994
0.09819596083099798   5882.486937209184    5152.526296615374   4662.516817213728
0.0986372828661505   5839.924267935312    5109.533338812952   4620.149181650763
0.09908058833460379   5798.199944441144    5067.283795734407   4578.553592101547
0.09952588615050065   5757.273893528159    5025.852906085227   4537.770517072682
0.09997318526804694   5716.160651705716    4984.3233442741675   4496.9276048348165
0.10042249468169083   5674.643228483165    4942.466449173653   4455.796063313027
0.1008738234263048   5633.906449676748    4901.407526472233   4415.5051712102495
0.10132718057736656   5594.004746092786    4861.114578527386   4375.904240136303
0.10178257525114172   5554.947076990955    4821.596609907508   4337.086549637584
0.10224001660486713   5516.73529358785    4782.9052252899455   4298.986709603446
0.10269951383693499   5479.4153024075995    4745.116952341005   4261.748313711179
0.10316107618707784   5443.000344206646    4708.067343117841   4225.238642420022
0.10362471293655436   5407.41515891522    4671.868257604293   4189.530474496429
0.10409043340833592   5372.658346739324    4636.430155310275   4154.595719321539
0.10455824696729418   5338.836142942203    4601.79804382243   4120.446082261396
0.10502816302038949   5305.767846886103    4567.956506771657   4087.068748142208
0.10550019101685937   5273.504220235466    4534.980090055573   4054.380395264154
0.10597434044840953   5242.124064035719    4502.6777199010085   4022.4035424962512
0.10645062084940414   5211.615349629557    4471.215578925329   3991.2024628095296
0.10692904179705762   5181.817046068854    4440.495947827673   3960.721888440519
0.10740961291162723   5152.808942359733    4410.5608589017065   3930.981444533909
0.10789234385660659   5124.234273638947    4381.044076872939   3901.593212090595
0.10837724433891995   5094.434441000745    4350.489354774778   3871.418142292534
0.10886432410911732   5065.400844730844    4320.566321388392   3841.87946077388
0.10935359296157073   5037.0662586487    4291.314624034832   3812.954316016958
0.10984506073467087   5009.344973646353    4262.778717536706   3784.632678351963
0.11033873731102528   4982.45557429539    4234.849090644388   3756.9192734362987
0.11083463261765697   4956.121192368022    4207.4562909578135   3729.698886929965
0.11133275662620341   4930.378373545568    4180.661455675515   3703.1058108141447
0.11183311935311821   4905.281503902445    4154.558587873226   3676.991389377775
0.11233573085987168   4880.773144681862    4128.904950669536   3651.4425631973827
0.11284060125315344   4856.877443796842    4103.815658965529   3626.3472674870077
0.11334774068507554   4833.507808468951    4079.2113875087184   3601.8328884882794
0.11385715935337666   4810.652533838494    4055.190891427708   3577.7993948472663
0.11436886750162727   4788.476636087815    4031.629468318614   3554.2586984312766
0.11488287541943537   4766.685018697198    4008.60539501316   3531.100529374137
0.11539919344265365   4745.405630319083    3985.9684721086282   3508.346858990037
0.11591783195358711   4724.6375813666045    3963.7489159529996   3486.020334850003
0.11643880138120208   4704.228664384474    3941.951220869735   3464.0418824167327
0.11696211220133586   4681.933817368279    3918.547428164958   3440.698575992476
0.11748777493690672   4659.6385971058435    3895.169325524215   3417.518734076846
0.1180158001581267   4637.646632151009    3872.179831374393   3394.6157366988923
0.11854619848271336   4616.0525469912955    3849.361925662263   3371.939080460873
0.11907898057610342   4594.697491209245    3826.877654243558   3349.4988121249376
0.11961415715166726   4573.566447442384    3804.5848649628456   3327.237387219543
0.12015173897092436   4552.767318277693    3782.5442669101258   3305.3202828145245
0.12069173684375971   4532.119490616809    3760.7735669414797   3283.5895960401313
0.12123416162864117   4511.720697245109    3739.2036735592824   3261.9948789067857
0.12177902423283773   4491.578271329466    3717.736588389349   3240.6335999932244
0.122326335612639   4471.539739045891    3696.524671697517   3219.3910042264974
0.12287610677357538   4451.614564229084    3675.3683414577595   3198.3222766008716
0.12342834877063966   4431.8924586296835    3654.4312351507965   3177.3511214977084
0.12398307270850836   4412.368165856357    3633.622672415381   3156.498317442342
0.12454028974176654   4392.846445614191    3612.831403187371   3135.8545079204796
0.1251000110751309   4373.356774237265    3592.2150835421694   3115.256646639017
0.12566224796367562   4354.108493516081    3571.8484992347194   3094.864797380234
0.12622701171305853   4333.208799841334    3549.9536970250265   3073.2821444140077
0.12679431367974842   4311.198454358399    3527.23229512235   3050.9314233920945
0.1273641652712535   4289.113320748368    3504.440458994409   3028.573851875027
0.12793657794635072   4267.04243417706    3481.5448900660276   3006.196829230347
0.12851156321531615   4244.96284074421    3458.8185999607313   2983.989702663077
0.12908913264015662   4222.928835895411    3436.0605147856336   2961.5782183198057
0.12966929783484193   4200.647083800343    3413.1936406625596   2939.3961962030066
0.13025207046553888   4178.420379027692    3390.3278667783593   2917.0530698892385
0.13083746225084472   4156.017113774328    3367.6042654055063   2894.9475177275967
0.13142548496202439   4133.8012325308155    3344.7899823467906   2872.5974771230995
0.13201615042324608   4111.302331288546    3321.9708378778096   2850.3963348780026
0.13260947051181937   4088.9169640068217    3299.032720095946   2828.121540769922
0.1332054571584341   4066.587029234599    3276.2110116819813   2805.87170259635
0.13380412234740002   4044.065816669615    3253.2912076514494   2783.6001864048517
0.1344054781168882   4021.479369872666    3230.3887754761927   2761.469238885629
0.13500953655917258   3998.787870501629    3207.502664516978   2739.2672705229947
0.13561630982087364   3976.055196903547    3184.6752388759755   2717.1764850127593
0.13622581010320226   3952.5244166019747    3160.899627641505   2694.400565808036
0.13683804966220528   3926.9195617321466    3135.735961467461   2670.330332377581
0.13745304080901205   3901.1921024562535    3110.456587692361   2646.301738350706
0.13807079591008123   3875.4459047182922    3085.1165188400423   2622.2974451592218
0.13869132738745063   3849.745391423143    3059.793390333085   2598.2644061377546
0.13931464771898622   3824.0670314795248    3034.5029748582297   2574.3725111259687
0.1399407694386333   3798.4415241227516    3009.371208887182   2550.452728671233
0.14056970513666836   3772.80309746473    2984.2222687895737   2526.7160050730786
0.14120146745995243   3747.2086995613245    2959.1796779747024   2503.0004256976854
0.14183606911218535   3721.3917867309697    2934.2525134928487   2479.4027824225213
0.1424735228541611   3695.88662430867    2909.405495811563   2455.9840927899477
0.14311384150402454   3670.5847770255514    2884.7178660939294   2432.9268334150156
0.14375703793752911   3645.284728851313    2860.2257394673543   2409.786421714687
0.14440312508829573   3620.179701042536    2835.819769583284   2387.0082421111592
0.1450521159480731   3595.2495595585033    2811.6563507966507   2364.3022118487584
0.14570402356699808   3570.4966185288563    2787.610718639367   2341.767981437754
0.14635886105385934   3545.96102009698    2763.8618441312133   2319.573089170624
0.14701664157636027   3521.754054675757    2740.32655566824   2297.537307737554
0.14767737836138378   3494.641586249454    2714.792227069083   2273.9497752200364
0.1483410846952584   3467.960769301285    2689.567138412597   2250.725342852259
0.1490077739240253   3441.4085640789467    2664.533281094686   2227.670153333188
0.1496774594537069   3415.154984566092    2639.7644614139936   2205.0057021385933
0.15035015475057614   3389.174014186368    2615.361716539001   2182.6213595394565
0.15102587334142753   3363.547953790884    2591.2663059486626   2160.5212243134115
0.15170462881384902   3338.1344556382023    2567.449568655705   2138.8492967527395
0.15238643481649522   3313.2193466273657    2543.896224751423   2117.462262704616
0.1530713050593622   3288.627649556948    2520.696368933575   2096.212771246335
0.15375925331406196   3264.287588571997    2497.9738080109605   2075.4297832913394
0.15445029341410113   3240.4133570230047    2475.541344630577   2055.077111448289
0.15514443925515795   3216.9133508623027    2453.643832185927   2035.1265588535346
0.15584170479536202   3193.943634469236    2432.199076734898   2015.532868783021
0.15654210405557492   3171.2958958129807    2411.2820803973223   1996.254888909728
0.15724565111967226   3149.106061036394    2390.6764194983098   1977.574428799857
0.1579523601348267   3127.4449544478275    2370.3845702961207   1959.1514060277739
0.15866224531179254   3106.2472168393588    2350.5938554730837   1941.1679784675343
0.15937532092519158   3083.5924426981496    2329.8859457501194   1922.575133735193
0.16009160131379988   3060.670347691425    2308.9279167409895   1903.8329209491212
0.16081110088083633   3038.049512499558    2288.456857523403   1885.5344817140046
0.16153383409425254   3016.0825909726573    2268.4280621277153   1867.5878992730122
0.16225981548702242   2994.3815516148507    2248.7705494851293   1850.0365488920518
0.1629890596574364   2973.0908195943193    2229.5505159707604   1833.074467388511
0.16372158126939368   2952.4243159997886    2211.0246017160225   1816.3841499005682
0.16445739505269738   2932.196385325045    2192.694093504416   1800.0616745000348
0.1651965158033508   2912.486628166275    2174.616705529675   1784.1896025174174
0.16593895838385483   2893.273759094229    2157.3274488310544   1768.7061941617976
0.16668473772350703   2874.5391776607526    2140.22874382801   1753.4094377658607
0.16743386881870154   2855.9823246929736    2123.632014243619   1738.8547359693382
0.16818636673323087   2837.8012252847166    2107.2176002542847   1724.4927144349213
0.1689422465985887   2820.1894850865624    2091.367086316981   1710.4072773136884
0.1697015236142742   2802.9185309282084    2076.005828533596   1696.775655723046
0.17046421304809786   2786.109404220394    2060.9990488311637   1683.4850801783014
0.17123033023648748   2769.6305487218474    2046.1623400896206   1670.5542016810641
0.17199989058479817   2752.442792231961    2031.0365783525012   1657.4367944417024
0.17277290956762106   2734.4712283423664    2015.4958864521188   1643.7938845301046
0.17354940272909472   2716.785962003336    2000.0432114748637   1630.6368239546264
0.17432938568321774   2699.1985394579992    1984.864980205989   1617.4307658924909
0.17511287411416268   2682.050276796448    1969.9630206444608   1604.6732496845066
0.1758998837765914   2665.124689833869    1955.4452675474736   1592.1229604626342
0.17669043049597208   2648.5533056141385    1941.1369266478428   1579.8947412291725
0.17748453016889718   2632.2602047526834    1926.8678397633043   1567.592715383308
0.17828219876340315   2615.9500407969185    1913.1835326369273   1555.4927091282134
0.1790834523192917   2599.9153607305207    1899.3287057616099   1543.804992619061
0.1798883069484525   2584.170439078568    1885.7820518889207   1532.130624823424
0.18069677883518587   2568.786785497598    1872.4175009938626   1520.7826212963087
0.18150888423653022   2553.5889308318337    1859.6652411207901   1509.7612828062115
0.18232463948258756   2538.3795225508984    1846.6647065854268   1498.8506037964883
0.1831440609768524   2523.33315626365    1833.8964849390777   1487.937128925868
0.18396716519654133   2508.3662936962737    1821.0921778418854   1477.0925412387865
0.18479396869292453   2493.946254906259    1808.3170804553383   1466.3065965884712
0.18562448809165857   2478.865542630315    1795.8901738955904   1455.5592266025283
0.18645874009312075   2462.3927794970714    1782.5029361209315   1444.134131902466
0.18729674147274464   2446.038806466777    1768.7557102908181   1432.9474759133186
0.18813850908135787   2429.641905479366    1755.4294506272427   1421.824572146902
0.18898405984552097   2413.3332330814465    1741.8357774834412   1410.7385662838183
0.18983341076786645   2397.032388437442    1728.6297216103126   1399.6282786886231
0.19068657892744287   2380.802994024557    1715.4164197746563   1388.4900204573046
0.1915435814800567   2364.4511633398993    1702.2834988148495   1377.6264511489499
0.19240443565861776   2348.2101888925063    1689.0369932204785   1366.6715550135004
0.19326915877348574   2332.0600579712614    1675.7155814239925   1355.7179820335327
0.19413776821281825   2316.005332987239    1662.6417637944653   1344.9467343773126
0.19501028144292054   2300.1972152002104    1649.6223559125306   1334.0799606051569
0.19588671600859656   2284.3021971932512    1636.6347228822294   1323.465039526287
0.19676708953350197   2268.009146064214    1623.8253806157904   1312.960505472458
0.19765141972049832   2252.154717008645    1610.7910959931774   1302.2985680180695
0.1985397243520092   2235.9086047676046    1597.7932826596243   1291.628311352706
0.19943202129037804   2219.600952736915    1584.9047096689787   1281.2921857979131
0.2003283284782259   2203.6345864997156    1572.1022456271007   1270.7445905235536
0.20122866393881447   2186.27776115787    1558.4556810600657   1259.6523594464265
0.202133045776407   2168.659881979652    1544.79933495876   1248.5998235295356
0.2030414921766327   2151.49146016081    1531.298167977423   1237.4882762214988
0.20395402140685243   2133.945642779857    1517.6973837915925   1226.5571885726827
0.20487065181652606   2116.124436042865    1503.9764771482623   1215.6948522746575
0.2057914018375814   2099.2775000338297    1490.6498633615915   1205.2075989294358
0.20671628998478495   2082.0723802982916    1477.3327325016699   1194.337526008584
0.207645334856114   2064.480148395157    1463.784749390186   1183.7250748414492
0.20857855513313073   2047.4627855914782    1450.784273366705   1173.2698017038801
0.20951596958135787   2030.1222188928045    1437.8234202442027   1162.8246858460532
0.21045759705065648   2013.2918419139287    1424.7560633860269   1152.2706733040773
0.2114034564756033   1995.9496407752372    1411.7181067257122   1142.1367321598455
0.21235356687587384   1978.9542362739198    1399.063123503567   1131.8888361116428
0.21330794735662345   1961.752031281706    1386.2731643817513   1121.8564645906977
0.21426661710887168   1944.919356659574    1373.4775565954897   1111.9829296934058
0.2152295954098884   1928.015071877518    1360.860330391232   1102.0824748073032
0.21619690162358104   1911.4653548728477    1348.3516741690255   1092.3336899126894
0.21716855520088452   1894.268492431859    1335.6526800717575   1082.1546027187
0.21814457568015186   1876.7489392885388    1322.5963113496655   1072.0235482653097
0.21912498268754743   1859.1995118996213    1309.8777649754238   1062.2421573814784
0.22010979593744132   1841.6585300403015    1296.9099165161142   1052.314281241462
0.22109903523280602   1824.5705497310078    1284.129201772515   1042.2095325492935
0.22209272046561493   1807.3857881721733    1271.6178185960475   1032.7432379664674
0.22309087161724056   1790.1270068875865    1259.2189804674263   1023.1019516770415
0.224093508758859   1773.0167387998745    1246.8260361159369   1013.3235513335467
0.22510065205185187   1756.2776893852042    1234.7104232219876   1003.9950797320291
0.22611232174821197   1739.8604329801228    1222.720483490366   994.6780048498955
0.22712853819095064   1723.103338064357    1210.6281030317418   985.259631393722
0.22814932181450687   1706.443655036226    1198.8187616730202   976.1517024433408
0.22917469314515798   1689.9943575222537    1186.903331246259   967.0257949970812
0.23020467280143272   1673.6994693195145    1175.3727889121428   958.161421236098
0.2312392814945255   1657.535717596819    1163.6991306773061   949.1644060779199
0.23227854002871315   1641.2374640486826    1152.1125551046446   940.3109431792968
0.2333224693017731   1625.1877759498082    1140.8194091053824   931.4176783359978
0.23437109030540412   1608.7286609490889    1128.8899332713281   921.9611065854278
0.2354244241256466   1591.9198171655335    1117.170746986627   912.9266683856144
0.23648249194330928   1575.014394711276    1105.2888944232814   904.170161126922
0.23754531503439322   1558.372238119095    1093.7372223674165   895.1337413993608
0.2386129147705204   1541.699343754488    1082.1004610216246   886.2658852542065
0.2396853126193631   1525.3230636266144    1070.6446835034901   877.7444156408283
0.24076253014507576   1508.7073488526944    1059.1315878421074   868.7722833749685
0.24184458900872866   1492.3333163439825    1047.5999032900756   860.0717326258117
0.2429315109687434   1476.0084260097192    1036.231572486118   851.3536004841101
0.2440233178813304   1459.752581901759    1024.8676391272113   842.3299678300924
0.2451200317009284   1443.5948529233087    1013.4367672999884   833.7395811514904
0.24622167448064605   1427.59332780621    1002.1377131583779   824.9586697191762
0.24732826837270563   1411.4364807663123    991.0268364446681   816.4021522611603
0.24843983562888688   1395.3930479920384    979.6285623840415   807.8445476997244
0.24955639860097695   1379.2587055288611    968.5437176480206   799.3606304856214
0.2506779797412182   1363.368997189879    957.3979740303137   790.6752271672763
0.25180460160276014   1347.1757172549687    946.3163282362528   782.2687286821956
0.2529362868401128   1331.065023007226    935.2208646882865   773.7191169672491
0.2540730582096024   1314.472135252515    923.9126861472505   764.9910679275268
0.2552149385698289   1297.865990316473    912.4968341699079   756.1844922404673
0.25636195088212566   1281.3649590735165    901.0834591000748   747.6634651867082
0.2575141182110211   1264.6654522558636    889.8393711911622   738.646195277783
0.25867146372470257   1248.1239259726563    878.7835706084117   729.7479750327582
0.2598340106954821   1231.7579664973719    867.2632561241157   721.3433470618845
0.2610017825002652   1215.3775710576174    856.02696141929   712.4759295875807
0.2621748026210184   1198.7930803287559    845.141215112844   703.539752336948
0.26335309464524487   1182.3442965231434    833.6584292216197   694.7729136726921
0.26453668226645655   1166.2817967780052    822.5257702442904   686.2470580058717
0.26572558928465106   1150.2480188346929    811.541930804851   677.4360808426545
0.26691983960679044   1134.4462181796814    800.5512944919194   668.9819243249783
0.26811945724728176   1118.2283983424777    789.3068000521794   660.2661845428003
